"ID","BDAT","FDAT","ARDAT","LACT","CBRD","XLAME","LLAME","PSTRG","Event","DIM","Date","Remark","Protocols","Technician",
       356 ,11/01/17,08/04/21,06/01/23,   3 ,J    ,    1 ,    3 ,    2 ,FOOTRIM    , 199 ,02/19/22,TRM             ,Hugo Alberto,,
       356 ,11/01/17,08/04/21,06/01/23,   3 ,J    ,    1 ,    3 ,    2 ,FOOTRIM    , 221 ,03/13/22,TRM             ,,,
       356 ,11/01/17,08/04/21,06/01/23,   3 ,J    ,    1 ,    3 ,    2 ,FOOTRIM    , 308 ,06/08/22,TRM             ,,,
       356 ,11/01/17,08/04/21,06/01/23,   3 ,J    ,    1 ,    3 ,    2 ,FOOTRIM    , 536 ,01/22/23,TRM             ,Pedro Ch,,
       357 ,04/29/21,00000000 ,02/18/23,   0 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 585 ,12/05/22,HFR TRIM        ,SPC-DC          ,,
       358 ,12/20/20,00000000 ,11/17/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 620 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       360 ,11/20/20,00000000 ,11/03/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 606 ,07/19/22,HFR TRIM        ,SPC-DC          ,,
       361 ,07/14/18,05/18/20,04/02/21,   1 ,J    ,    1 ,    0 ,    2 ,LAME       , 123 ,09/18/20,LEGIRH          ,Injury          ,,
       361 ,12/10/20,00000000 ,10/10/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 586 ,07/19/22,HFR TRIM        ,SPC-DC          ,,
       366 ,12/20/20,00000000 ,10/14/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 620 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       372 ,07/15/18,07/30/21,09/20/21,   2 ,X    ,    1 ,    0 ,    2 ,LAME       ,  50 ,09/18/21,LEGIRH          ,Injury          ,,
       373 ,01/09/21,00000000 ,11/14/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 600 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       374 ,03/15/21,00000000 ,11/24/22,   0 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 568 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       374 ,03/15/21,11/24/22,00000000 ,   1 ,X    ,    1 ,    0 ,    2 ,LAME       , 151 ,04/24/23,TETDQQ          ,WART            ,,
       374 ,03/15/21,11/24/22,00000000 ,   1 ,X    ,    1 ,    0 ,    2 ,FOOTRIM    , 290 ,09/10/23,TRM             ,Antonio Jamboa,,
       398 ,07/19/18,05/28/20,05/18/21,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 293 ,03/17/21,TRM             ,,,
       398 ,07/19/18,05/18/21,06/13/22,   2 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 150 ,10/15/21,TRM             ,Hugo Alberto,,
       398 ,07/19/18,05/18/21,06/13/22,   2 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 182 ,11/16/21,TRM             ,Hugo Alberto,,
       398 ,07/19/18,05/18/21,06/13/22,   2 ,J    ,    1 ,    0 ,    2 ,LAME       , 269 ,02/11/22,BLKWRF          ,White Line      ,None,
       398 ,07/19/18,05/18/21,06/13/22,   2 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 298 ,03/12/22,TRM             ,,,
       398 ,07/19/18,05/18/21,06/13/22,   2 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 323 ,04/06/22,TRM             ,,,
       399 ,05/01/19,05/19/22,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,LAME       ,  48 ,07/06/22,BLKWLHRH        ,White Line      ,Hugo Alberto,
       399 ,05/01/19,05/19/22,00000000 ,   2 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    , 347 ,05/01/23,TRM             ,,,
       400 ,05/12/21,00000000 ,02/23/23,   0 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 572 ,12/05/22,HFR TRIM        ,SPC-DC          ,,
       402 ,05/12/21,00000000 ,02/07/23,   0 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 572 ,12/05/22,HFR TRIM        ,SPC-DC          ,,
       404 ,03/03/21,00000000 ,12/09/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 580 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       410 ,02/16/21,00000000 ,11/15/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 562 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       410 ,02/16/21,11/15/22,00000000 ,   1 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 277 ,08/19/23,TRM             ,,,
       411 ,06/10/18,07/13/21,08/15/22,   2 ,X    ,    1 ,    1 ,    2 ,LAME       , 117 ,11/07/21,TETDLH          ,WART            ,Hugo Alberto,
       411 ,06/10/18,07/13/21,08/15/22,   2 ,X    ,    1 ,    1 ,    2 ,FOOTRIM    , 135 ,11/25/21,TRM             ,,,
       411 ,06/10/18,07/13/21,08/15/22,   2 ,X    ,    1 ,    1 ,    2 ,FOOTRIM    , 222 ,02/20/22,TRM             ,Hugo Alberto,,
       411 ,06/10/18,07/13/21,08/15/22,   2 ,X    ,    1 ,    1 ,    2 ,FOOTRIM    , 323 ,06/01/22,TRM             ,,,
       415 ,05/19/21,00000000 ,05/03/23,   0 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 636 ,02/14/23,HFR TRIM        ,SPC-DC          ,,
       419 ,05/20/21,00000000 ,02/28/23,   0 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 564 ,12/05/22,HFR TRIM        ,SPC-DC          ,,
       419 ,05/20/21,02/28/23,00000000 ,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 139 ,07/17/23,TRM             ,,,
       429 ,12/23/20,00000000 ,10/23/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 617 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       429 ,12/23/20,10/23/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,LAME       ,  32 ,11/24/22,EXCFLR          ,Foot Rot Excd   ,Pedro Ch,
       429 ,12/23/20,10/23/22,00000000 ,   1 ,-    ,    2 ,    0 ,    2 ,FOOTRIM    ,  35 ,11/27/22,TRM             ,Pedro Ch,,
       429 ,12/23/20,10/23/22,00000000 ,   1 ,-    ,    2 ,    0 ,    2 ,LAME       ,  39 ,12/01/22,TETDQQ          ,WART            ,Pedro Ch,
       430 ,03/23/21,00000000 ,12/19/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 609 ,11/22/22,HFR TRIM        ,SPC-DC          ,,
       432 ,03/03/21,00000000 ,12/08/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 580 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       439 ,02/24/21,00000000 ,12/19/22,   0 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 615 ,11/01/22,HFR TRIM        ,SPC-DC          ,,
       442 ,02/26/21,00000000 ,12/08/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 585 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       443 ,03/08/21,00000000 ,01/03/23,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 575 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       447 ,02/21/21,00000000 ,11/26/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       449 ,02/16/21,00000000 ,11/10/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 562 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       455 ,12/10/20,00000000 ,10/09/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 586 ,07/19/22,HFR TRIM        ,SPC-DC          ,,
       463 ,02/28/21,00000000 ,12/07/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 611 ,11/01/22,HFR TRIM        ,SPC-DC          ,,
       466 ,02/16/21,00000000 ,11/26/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 562 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       466 ,02/16/21,11/26/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,FOOTRIM    , 210 ,06/24/23,TRM             ,,,
       466 ,02/16/21,11/26/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,LAME       , 291 ,09/13/23,TETDLF          ,WART            ,,
       470 ,03/25/21,00000000 ,12/16/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 607 ,11/22/22,HFR TRIM        ,SPC-DC          ,,
       470 ,03/25/21,12/16/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,LAME       ,  59 ,02/13/23,LEGIQQ          ,Injury          ,Pedro Ch,
       470 ,03/25/21,12/16/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,FOOTRIM    , 212 ,07/16/23,TRM             ,,,
       470 ,03/25/21,12/16/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,FOOTRIM    , 268 ,09/10/23,TRM             ,Antonio Jamboa,,
       476 ,02/21/21,00000000 ,12/13/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       479 ,01/09/21,00000000 ,11/06/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 600 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       480 ,11/20/20,07/30/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,LAME       ,  15 ,08/14/22,EXCFRR          ,Foot Rot Excd   ,Pedro Ch,
       480 ,11/20/20,07/30/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,FOOTRIM    , 372 ,08/06/23,TRM             ,,,
       481 ,02/21/21,00000000 ,11/10/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       487 ,02/21/21,00000000 ,11/16/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       488 ,03/23/21,00000000 ,12/22/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 609 ,11/22/22,HFR TRIM        ,SPC-DC          ,,
       492 ,03/28/21,00000000 ,12/31/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 604 ,11/22/22,HFR TRIM        ,SPC-DC          ,,
       492 ,03/28/21,12/31/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,LAME       , 149 ,05/29/23,TETDQQ          ,WART            ,,
       492 ,03/28/21,12/31/22,00000000 ,   1 ,-    ,    2 ,    0 ,    2 ,LAME       , 163 ,06/12/23,TETDQQ          ,WART            ,,
       494 ,03/03/21,00000000 ,12/14/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 580 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       496 ,07/20/21,00000000 ,11/14/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 364 ,07/19/22,HFR TRIM        ,SPC-DC          ,,
       496 ,07/20/21,11/14/22,11/17/22,   1 ,-    ,    1 ,    0 ,    2 ,LAME       ,   2 ,11/16/22,LEGIRF          ,Injury          ,Pedro Ch,
       499 ,03/23/21,00000000 ,12/22/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 609 ,11/22/22,HFR TRIM        ,SPC-DC          ,,
       502 ,06/10/18,04/27/21,07/12/22,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 116 ,08/21/21,TRM             ,,,
       502 ,06/10/18,04/27/21,07/12/22,   2 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 385 ,05/17/22,TRM             ,,,
       502 ,06/10/18,07/12/22,00000000 ,   3 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    ,  65 ,09/15/22,TRM             ,,,
       503 ,06/10/18,04/20/22,04/09/23,   3 ,X    ,    0 ,    1 ,    2 ,FOOTRIM    , 294 ,02/08/23,TRM             ,Pedro Ch,,
       504 ,03/13/21,00000000 ,12/08/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 570 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       504 ,03/13/21,12/08/22,00000000 ,   1 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 294 ,09/28/23,TRM             ,Antonio Jamboa,,
       507 ,07/31/18,06/18/20,06/11/21,   1 ,J    ,    1 ,    0 ,    2 ,FOOTRIM    ,   9 ,06/27/20,TRM             ,,,
       507 ,07/31/18,06/18/20,06/11/21,   1 ,J    ,    1 ,    0 ,    2 ,LAME       , 292 ,04/06/21,EXCFLH          ,Foot Rot Excd   ,Hugo Alberto,
       508 ,07/31/18,05/15/20,05/06/21,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 292 ,03/03/21,TRM             ,,,
       513 ,03/03/21,00000000 ,12/08/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 580 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       516 ,02/16/21,00000000 ,11/21/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 562 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       521 ,02/16/21,00000000 ,11/09/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 562 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       522 ,02/01/21,00000000 ,10/21/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 577 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       524 ,01/12/21,00000000 ,10/08/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 597 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       528 ,07/06/21,00000000 ,02/19/23,   0 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 517 ,12/05/22,HFR TRIM        ,SPC-DC          ,,
       529 ,08/01/17,06/30/22,00000000 ,   4 ,X    ,    1 ,    0 ,    2 ,LAME       , 102 ,10/10/22,TETDRR          ,WART            ,Pedro Ch,
       529 ,08/01/17,06/30/22,00000000 ,   4 ,X    ,    2 ,    0 ,    2 ,LAME       , 283 ,04/09/23,BLKWQQ          ,White Line      ,Pedro Ch,
       534 ,12/10/20,00000000 ,11/26/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 586 ,07/19/22,HFR TRIM        ,SPC-DC          ,,
       534 ,12/10/20,11/26/22,00000000 ,   1 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 291 ,09/13/23,TRM             ,,,
       539 ,02/18/21,00000000 ,12/24/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 560 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       543 ,02/01/21,00000000 ,11/17/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 577 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       546 ,08/06/18,05/20/20,05/08/21,   1 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 293 ,03/09/21,TRM             ,Hugo Alberto,,
       546 ,08/06/18,05/08/21,05/23/22,   2 ,J    ,    0 ,    0 ,    2 ,FOOTRIM    , 311 ,03/15/22,TRM             ,                ,,
       559 ,03/25/21,00000000 ,12/24/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 607 ,11/22/22,HFR TRIM        ,SPC-DC          ,,
       559 ,03/25/21,12/24/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,LAME       , 170 ,06/12/23,EXCFQQ          ,Foot Rot Excd   ,,
       559 ,03/25/21,12/24/22,00000000 ,   1 ,-    ,    2 ,    0 ,    2 ,LAME       , 176 ,06/18/23,EXCFQQ          ,Foot Rot Excd   ,,
       559 ,03/25/21,12/24/22,00000000 ,   1 ,-    ,    3 ,    0 ,    2 ,LAME       , 183 ,06/25/23,EXCFQQ          ,Foot Rot Excd   ,,
       568 ,02/11/21,00000000 ,11/12/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 567 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       573 ,06/10/18,05/12/21,07/19/22,   2 ,X    ,    1 ,    0 ,    2 ,LAME       ,   7 ,05/19/21,EXCFLH          ,Foot Rot Excd   ,,
       573 ,06/10/18,07/19/22,11/14/22,   3 ,X    ,    0 ,    1 ,    2 ,FOOTRIM    ,  47 ,09/04/22,TRM             ,Pedro Ch,,
       586 ,03/18/21,00000000 ,12/16/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 565 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       586 ,03/18/21,12/16/22,00000000 ,   1 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 198 ,07/02/23,TRM             ,,,
       601 ,02/21/21,00000000 ,11/22/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       605 ,12/20/20,00000000 ,10/15/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 620 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       610 ,02/21/21,00000000 ,11/07/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       611 ,03/18/21,00000000 ,12/20/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 565 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       614 ,02/21/21,00000000 ,11/21/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       617 ,12/30/20,00000000 ,12/22/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 610 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       617 ,12/30/20,12/22/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,LAME       ,   9 ,12/31/22,TETDQQ          ,WART            ,Pedro Ch,
       620 ,12/21/20,00000000 ,11/10/22,   0 ,X    ,    0 ,    0 ,    2 ,FOOTRIM    , 620 ,09/02/22,HFR TRIM        ,SPC-DC          ,,
       622 ,02/18/21,00000000 ,11/26/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 560 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       623 ,03/03/21,00000000 ,12/06/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 580 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       623 ,03/03/21,12/06/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,FOOTRIM    , 219 ,07/13/23,TRM             ,,,
       623 ,03/03/21,12/06/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,LAME       , 222 ,07/16/23,LEGIQQ          ,Injury          ,,
       623 ,03/03/21,12/06/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,FOOTRIM    , 289 ,09/21/23,TRM             ,,,
       624 ,02/18/21,00000000 ,12/09/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 560 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       629 ,01/02/21,00000000 ,10/25/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 607 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       637 ,02/21/21,00000000 ,12/13/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       639 ,02/08/21,00000000 ,11/26/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 570 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       639 ,02/08/21,11/26/22,00000000 ,   1 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 291 ,09/13/23,TRM             ,,,
       642 ,02/21/21,00000000 ,11/24/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       643 ,02/18/21,00000000 ,11/16/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 560 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       647 ,01/12/21,00000000 ,11/14/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 597 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       652 ,01/02/21,00000000 ,10/07/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 607 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       654 ,02/21/21,00000000 ,11/27/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       654 ,02/21/21,11/27/22,12/19/22,   1 ,-    ,    1 ,    0 ,    2 ,LAME       ,  18 ,12/15/22,BLKWQQ          ,White Line      ,Pedro Ch,
       658 ,02/21/21,00000000 ,10/25/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       659 ,01/09/21,00000000 ,10/30/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 600 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       660 ,12/23/20,00000000 ,10/12/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 617 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       663 ,03/08/21,00000000 ,12/06/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 575 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       663 ,03/08/21,12/06/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,LAME       , 186 ,06/10/23,TETDQQ          ,WART            ,,
       665 ,02/18/21,00000000 ,12/01/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 560 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       665 ,02/18/21,12/01/22,00000000 ,   1 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 224 ,07/13/23,TRM             ,,,
       666 ,08/01/17,08/29/21,08/10/22,   3 ,X    ,    1 ,    0 ,    2 ,LAME       , 243 ,04/29/22,TETDRH          ,WART            ,,
       666 ,08/01/17,08/29/21,08/10/22,   3 ,X    ,    1 ,    0 ,    2 ,FOOTRIM    , 282 ,06/07/22,TRM             ,,,
       673 ,02/21/21,00000000 ,11/15/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       674 ,03/25/21,00000000 ,01/03/23,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 514 ,08/21/22,TRM             ,,,
       674 ,03/25/21,00000000 ,01/03/23,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 607 ,11/22/22,HFR TRIM        ,SPC-DC          ,,
       676 ,03/03/21,00000000 ,12/07/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 580 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       684 ,01/12/21,00000000 ,10/22/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 597 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       688 ,02/01/21,00000000 ,10/24/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 577 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       693 ,03/22/21,00000000 ,12/24/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 589 ,11/01/22,HFR TRIM        ,SPC-DC          ,,
       693 ,03/22/21,12/24/22,00000000 ,   1 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 203 ,07/15/23,TRM             ,,,
       701 ,02/21/21,00000000 ,12/02/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       701 ,02/21/21,12/02/22,00000000 ,   1 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 292 ,09/20/23,TRM             ,Antonio Jamboa,,
       712 ,03/08/21,00000000 ,12/19/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 575 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       712 ,03/08/21,12/19/22,00000000 ,   1 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    ,  12 ,12/31/22,TRM             ,Pedro Ch,,
       713 ,07/23/20,05/16/22,05/05/23,   1 ,J    ,    1 ,    0 ,    2 ,LAME       , 146 ,10/09/22,TETDRF          ,WART            ,Pedro Ch,
       713 ,07/23/20,05/05/23,00000000 ,   2 ,J    ,    0 ,    1 ,    2 ,FOOTRIM    ,  57 ,07/01/23,TRM             ,,,
       727 ,04/06/17,11/05/21,07/18/22,   3 ,J    ,    1 ,    0 ,    2 ,LAME       , 253 ,07/16/22,LEGILF          ,Injury          ,Hugo Alberto,
       732 ,02/11/21,00000000 ,10/31/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 567 ,09/01/22,HFR TRIM        ,SPC-DC          ,,
       737 ,03/25/21,00000000 ,12/31/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 607 ,11/22/22,HFR TRIM        ,SPC-DC          ,,
       743 ,04/12/17,08/06/21,08/18/22,   3 ,X    ,    1 ,    1 ,    2 ,LAME       ,  78 ,10/23/21,TRMR            ,TRIM2           ,,
       743 ,04/12/17,08/06/21,08/18/22,   3 ,X    ,    2 ,    1 ,    2 ,LAME       , 211 ,03/05/22,TRMR            ,TRIM2           ,,
       743 ,04/12/17,08/06/21,08/18/22,   3 ,X    ,    2 ,    1 ,    2 ,FOOTRIM    , 305 ,06/07/22,TRM             ,,,
       745 ,12/10/20,00000000 ,08/29/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 568 ,07/01/22,HFR TRIM        ,SPC-DC          ,,
       746 ,02/21/21,00000000 ,11/18/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       752 ,11/20/20,00000000 ,10/21/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 606 ,07/19/22,HFR TRIM        ,SPC-DC          ,,
       753 ,09/07/16,08/09/21,08/14/22,   4 ,J    ,    1 ,    2 ,    2 ,FOOTRIM    ,   5 ,08/14/21,TRM             ,,,
       753 ,09/07/16,08/09/21,08/14/22,   4 ,J    ,    1 ,    2 ,    2 ,LAME       , 212 ,03/09/22,TETDRH          ,WART            ,,
       753 ,09/07/16,08/09/21,08/14/22,   4 ,J    ,    1 ,    2 ,    2 ,FOOTRIM    , 302 ,06/07/22,TRM             ,,,
       754 ,02/21/21,00000000 ,12/13/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       754 ,02/21/21,12/13/22,00000000 ,   1 ,-    ,    1 ,    0 ,    2 ,LAME       , 167 ,05/29/23,TETDQQ          ,WART            ,,
       763 ,02/21/21,00000000 ,12/05/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 590 ,10/04/22,HFR TRIM        ,SPC-DC          ,,
       765 ,11/13/20,00000000 ,09/02/22,   0 ,-    ,    0 ,    0 ,    2 ,FOOTRIM    , 595 ,07/01/22,HFR TRIM        ,SPC-DC          ,,
